"Arm_ID","Wave","Edge_ID","Node_1","Node_2","Primary_edge_weight","Successful_repetitions_saved","Success_rate","Retention_frequency_saved","Primary_state_match_proportion_saved","Same_sign_when_retained","Median_edge_weight_saved","Lower_edge_weight_saved","Upper_edge_weight_saved","Successful_repetitions_recomputed","Retention_frequency_recomputed","Primary_state_match_proportion_recomputed","Median_edge_weight_recomputed","Lower_edge_weight_recomputed","Upper_edge_weight_recomputed","Difference_successful_repetitions","Difference_retention_frequency","Difference_primary_state_match","Difference_median_edge","Difference_lower_edge","Difference_upper_edge","Maximum_row_difference"
"A2",2004,"VCF0839--VCF9223","VCF0839","VCF9223",-0.0798569215033069,1000,1,1,1,1,-0.0798569215033069,-0.0798569215033069,-0.0798569215033069,1000,1,1,-0.0798569215033069,-0.0798569215033069,-0.0798569215033069,0,0,0,-2.77555756156289e-17,-2.77555756156289e-17,-2.77555756156289e-17,2.77555756156289e-17
"A2",2012,"VCF0809--VCF0838","VCF0809","VCF0838",0,1000,1,0.186,0.814,,0,-0.047298483976506,0.0366425163263682,1000,0.186,0.814,0,-0.047298483976506,0.0366425163263682,0,0,0,0,2.77555756156289e-17,6.93889390390723e-18,2.77555756156289e-17
"A2",2016,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.437,0.563,,0,0,0.0630504940940619,1000,0.437,0.563,0,0,0.0630504940940619,0,0,0,0,0,-2.77555756156289e-17,2.77555756156289e-17
"A2",2016,"VCF0809--VCF0888","VCF0809","VCF0888",0,1000,1,0.309,0.691,,0,-0.0468879602697493,0.0556864756118614,1000,0.309,0.691,0,-0.0468879602697493,0.0556864756118614,0,0,0,0,1.38777878078145e-17,2.77555756156289e-17,2.77555756156289e-17
"A2",2016,"VCF0806--VCF0890","VCF0806","VCF0890",0.0590306809790036,1000,1,0.925,0.924,0.998918918918919,0.0571675385762584,0,0.131379293743747,1000,0.925,0.924,0.0571675385762584,0,0.131379293743747,0,0,0,2.08166817117217e-17,0,2.77555756156289e-17,2.77555756156289e-17
"A2",2016,"VCF0838--VCF9223","VCF0838","VCF9223",0.143965510367613,1000,1,1,1,1,0.13937555380567,0.0641118332948084,0.201340731082381,1000,1,1,0.13937555380567,0.0641118332948084,0.201340731082381,0,0,0,-2.77555756156289e-17,-1.38777878078145e-17,-2.77555756156289e-17,2.77555756156289e-17
"A2",2020,"VCF0839--VCF0888","VCF0839","VCF0888",0.0159747561285973,1000,1,0.361,0.255,0.706371191135734,0,-0.0360663671835725,0.08178334571377,1000,0.361,0.255,0,-0.0360663671835725,0.08178334571377,0,0,0,0,2.77555756156289e-17,1.38777878078145e-17,2.77555756156289e-17
"A2",2020,"VCF0809--VCF0890","VCF0809","VCF0890",0.0975118954026813,1000,1,0.98,0.98,1,0.0970049277220509,0.00422409196146201,0.189751311517762,1000,0.98,0.98,0.0970049277220509,0.00422409196146201,0.189751311517762,0,0,0,0,8.67361737988404e-19,2.77555756156289e-17,2.77555756156289e-17
"A2",2024,"VCF0838--VCF0839","VCF0838","VCF0839",0.0952675388816836,1000,1,0.985,0.985,1,0.0932579136237376,0.0126373864851459,0.179652865189737,1000,0.985,0.985,0.0932579136237376,0.0126373864851459,0.179652865189737,0,0,0,1.38777878078145e-17,-5.20417042793042e-18,2.77555756156289e-17,2.77555756156289e-17
"A2",2024,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.00263679822443648,1000,1,0.5,0.459,0.918,0,-0.0300507345419279,0.0755691078619373,1000,0.5,0.459,0,-0.0300507345419279,0.0755691078619373,0,0,0,0,2.08166817117217e-17,2.77555756156289e-17,2.77555756156289e-17
"A2",2024,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.355,0.645,,0,-0.0572724375349346,0.0468569197625452,1000,0.355,0.645,0,-0.0572724375349346,0.0468569197625452,0,0,0,0,6.93889390390723e-18,-2.77555756156289e-17,2.77555756156289e-17
"A2",2024,"VCF0839--VCF9223","VCF0839","VCF9223",0.00373441296582092,1000,1,0.554,0.538,0.971119133574007,0.00614060486273638,0,0.0787037920699615,1000,0.554,0.538,0.00614060486273638,0,0.0787037920699615,0,0,0,-5.20417042793042e-18,0,2.77555756156289e-17,2.77555756156289e-17
"A3",2012,"VCF0838--VCF0839","VCF0838","VCF0839",0,1000,1,0.035,0.965,,0,0,0.0843896474060196,1000,0.035,0.965,0,0,0.0843896474060196,0,0,0,0,0,2.77555756156289e-17,2.77555756156289e-17
"A3",2012,"VCF0809--VCF0879a","VCF0809","VCF0879a",-0.0194987239175984,1000,1,0.034,0.033,0.970588235294118,0,-0.092520303230035,0,1000,0.034,0.033,0,-0.092520303230035,0,0,0,0,0,-2.77555756156289e-17,0,2.77555756156289e-17
"A3",2012,"VCF0806--VCF9223","VCF0806","VCF9223",0.0150369312245018,1000,1,0.054,0.054,1,0,0,0.0919842700666122,1000,0.054,0.054,0,0,0.0919842700666122,0,0,0,0,0,-2.77555756156289e-17,2.77555756156289e-17
"A3",2016,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0141694491107246,1000,1,0.098,0.096,0.979591836734694,0,0,0.117963996443953,1000,0.098,0.096,0,0,0.117963996443953,0,0,0,0,0,2.77555756156289e-17,2.77555756156289e-17
"A3",2020,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493009287160725,1000,1,0.427,0.427,1,0,0,0.13247260411997,1000,0.427,0.427,0,0,0.13247260411997,0,0,0,0,0,2.77555756156289e-17,2.77555756156289e-17
"A3",2020,"VCF0839--VCF0888","VCF0839","VCF0888",0.0159747561285973,1000,1,0.058,0.051,0.879310344827586,0,0,0.0959603723468585,1000,0.058,0.051,0,0,0.0959603723468585,0,0,0,0,0,-2.77555756156289e-17,2.77555756156289e-17
"A3",2020,"VCF0806--VCF0890","VCF0806","VCF0890",0.0572874494519452,1000,1,0.466,0.465,0.997854077253219,0,0,0.151589122393839,1000,0.466,0.465,0,0,0.151589122393839,0,0,0,0,0,-2.77555756156289e-17,2.77555756156289e-17
"A3",2020,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0.08,0.92,,0,0,0.0826094707997732,1000,0.08,0.92,0,0,0.0826094707997732,0,0,0,0,0,2.77555756156289e-17,2.77555756156289e-17
"A2",2004,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0229081218231701,1000,1,1,1,1,-0.0229081218231701,-0.0229081218231701,-0.0229081218231701,1000,1,1,-0.0229081218231701,-0.0229081218231701,-0.0229081218231701,0,0,0,-2.42861286636753e-17,-2.42861286636753e-17,-2.42861286636753e-17,2.42861286636753e-17
"A2",2004,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0181396986119873,1000,1,1,1,1,0.0181396986119873,0.0181396986119873,0.0181396986119873,1000,1,1,0.0181396986119873,0.0181396986119873,0.0181396986119873,0,0,0,-2.08166817117217e-17,-2.08166817117217e-17,-2.08166817117217e-17,2.08166817117217e-17
"A2",2016,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.379,0.621,,0,-0.0195365914670926,0.0552628733928891,1000,0.379,0.621,0,-0.0195365914670926,0.0552628733928891,0,0,0,0,2.08166817117217e-17,6.93889390390723e-18,2.08166817117217e-17
"A2",2024,"VCF0806--VCF0838","VCF0806","VCF0838",0.0969823508352493,1000,1,0.991,0.991,1,0.0997046218566804,0.0166594017486049,0.177699984233952,1000,0.991,0.991,0.0997046218566804,0.0166594017486049,0.177699984233952,0,0,0,1.38777878078145e-17,-2.08166817117217e-17,0,2.08166817117217e-17
"A2",2024,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.331,0.669,,0,-0.054088499640445,0.0506747574465316,1000,0.331,0.669,0,-0.054088499640445,0.0506747574465316,0,0,0,0,-2.08166817117217e-17,-1.38777878078145e-17,2.08166817117217e-17
"A2",2004,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0294227504442804,1000,1,1,1,1,-0.0294227504442804,-0.0294227504442804,-0.0294227504442804,1000,1,1,-0.0294227504442804,-0.0294227504442804,-0.0294227504442804,0,0,0,1.73472347597681e-17,1.73472347597681e-17,1.73472347597681e-17,1.73472347597681e-17
"A2",2004,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.0872300472315628,1000,1,1,1,1,0.0872300472315628,0.0872300472315628,0.0872300472315628,1000,1,1,0.0872300472315628,0.0872300472315628,0.0872300472315628,0,0,0,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17
"A2",2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,1000,1,0.311,0.284,0.913183279742765,0,-0.0982109424045211,0.00117466844728946,1000,0.311,0.284,0,-0.0982109424045211,0.00117466844728946,0,0,0,0,1.38777878078145e-17,-4.11996825544492e-18,1.38777878078145e-17
"A2",2012,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0.259,0.741,,0,-0.0544966493954387,0.0540875051717367,1000,0.259,0.741,0,-0.0544966493954387,0.0540875051717367,0,0,0,0,-6.93889390390723e-18,1.38777878078145e-17,1.38777878078145e-17
"A2",2012,"VCF0806--VCF9223","VCF0806","VCF9223",0.0150369312245018,1000,1,0.59,0.584,0.989830508474576,0.0100762156901284,0,0.0780785695992302,1000,0.59,0.584,0.0100762156901284,0,0.0780785695992302,0,0,0,8.67361737988404e-18,0,-1.38777878078145e-17,1.38777878078145e-17
"A2",2012,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0228829782209999,1000,1,0.286,0.258,0.902097902097902,0,-0.0700365244309101,0.00310803316450354,1000,0.286,0.258,0,-0.0700365244309101,0.00310803316450354,0,0,0,0,1.38777878078145e-17,1.73472347597681e-18,1.38777878078145e-17
"A2",2012,"VCF0890--VCF9223","VCF0890","VCF9223",0.0384970135041746,1000,1,0.484,0.481,0.993801652892562,0,0,0.0996453464627886,1000,0.484,0.481,0,0,0.0996453464627886,0,0,0,0,0,-1.38777878078145e-17,1.38777878078145e-17
"A2",2024,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0352736970916302,1000,1,0.738,0.731,0.990514905149051,-0.0291253492674144,-0.117641805131759,0,1000,0.738,0.731,-0.0291253492674144,-0.117641805131759,0,0,0,0,-3.46944695195361e-18,1.38777878078145e-17,0,1.38777878078145e-17
"A2",2024,"VCF0806--VCF0890","VCF0806","VCF0890",0.0935194910662682,1000,1,0.979,0.979,1,0.0890049371107496,0.00264617645532593,0.179898650801738,1000,0.979,0.979,0.0890049371107496,0.00264617645532593,0.179898650801738,0,0,0,1.38777878078145e-17,4.77048955893622e-18,0,1.38777878078145e-17
"A3",2004,"VCF0809--VCF0839","VCF0809","VCF0839",0.109000188940431,1000,1,1,1,1,0.0930750923528048,0.0930750923528048,0.0930750923528048,1000,1,1,0.0930750923528048,0.0930750923528048,0.0930750923528048,0,0,0,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17
"A3",2004,"VCF0809--VCF0890","VCF0809","VCF0890",0.086021602736654,1000,1,1,1,1,0.0826061557470412,0.0826061557470412,0.0826061557470412,1000,1,1,0.0826061557470412,0.0826061557470412,0.0826061557470412,0,0,0,-1.38777878078145e-17,-1.38777878078145e-17,-1.38777878078145e-17,1.38777878078145e-17
"A3",2004,"VCF0839--VCF9223","VCF0839","VCF9223",-0.0798569215033069,1000,1,1,1,1,-0.0939407670789741,-0.0939407670789741,-0.0939407670789741,1000,1,1,-0.0939407670789741,-0.0939407670789741,-0.0939407670789741,0,0,0,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17
"A3",2016,"VCF0839--VCF9223","VCF0839","VCF9223",0.018458574204645,1000,1,0.075,0.075,1,0,0,0.0857759752522886,1000,0.075,0.075,0,0,0.0857759752522886,0,0,0,0,0,-1.38777878078145e-17,1.38777878078145e-17
"A3",2016,"VCF0894--VCF9223","VCF0894","VCF9223",0.0127258634156021,1000,1,0.092,0.09,0.978260869565217,0,0,0.0911782458258083,1000,0.092,0.09,0,0,0.0911782458258083,0,0,0,0,0,-1.38777878078145e-17,1.38777878078145e-17
"A2",2004,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0428131826413368,1000,1,1,1,1,-0.0428131826413368,-0.0428131826413368,-0.0428131826413368,1000,1,1,-0.0428131826413368,-0.0428131826413368,-0.0428131826413368,0,0,0,-6.93889390390723e-18,-6.93889390390723e-18,-6.93889390390723e-18,6.93889390390723e-18
"A2",2012,"VCF0809--VCF0879a","VCF0809","VCF0879a",-0.0194987239175984,1000,1,0.216,0.192,0.888888888888889,0,-0.062453613736462,0,1000,0.216,0.192,0,-0.062453613736462,0,0,0,0,0,6.93889390390723e-18,0,6.93889390390723e-18
"A3",2020,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.038,0.962,,0,0,0.0014751149513977,1000,0.038,0.962,0,0,0.0014751149513977,0,0,0,0,0,4.33680868994202e-18,4.33680868994202e-18
"A2",2012,"VCF0839--VCF9223","VCF0839","VCF9223",0.0271344846048082,1000,1,0.583,0.582,0.998284734133791,0.01090215270754,0,0.0801691415661364,1000,0.583,0.582,0.01090215270754,0,0.0801691415661364,0,0,0,-3.46944695195361e-18,0,0,3.46944695195361e-18
"A3",2016,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.027,0.973,,0,0,0.00164915775311681,1000,0.027,0.973,0,0,0.00164915775311681,0,0,0,0,0,3.03576608295941e-18,3.03576608295941e-18
"A2",2004,"VCF0806--VCF0838","VCF0806","VCF0838",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0838--VCF0888","VCF0838","VCF0888",-0.0374456271586838,1000,1,1,1,1,-0.0374456271586838,-0.0374456271586838,-0.0374456271586838,1000,1,1,-0.0374456271586838,-0.0374456271586838,-0.0374456271586838,0,0,0,0,0,0,0
"A2",2004,"VCF0839--VCF0888","VCF0839","VCF0888",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0806--VCF0894","VCF0806","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0838--VCF0894","VCF0838","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0806--VCF9223","VCF0806","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0838--VCF9223","VCF0838","VCF9223",0.0742691350936274,1000,1,1,1,1,0.0742691350936274,0.0742691350936274,0.0742691350936274,1000,1,1,0.0742691350936274,0.0742691350936274,0.0742691350936274,0,0,0,0,0,0,0
"A2",2004,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0883941487208757,1000,1,1,1,1,-0.0883941487208757,-0.0883941487208757,-0.0883941487208757,1000,1,1,-0.0883941487208757,-0.0883941487208757,-0.0883941487208757,0,0,0,0,0,0,0
"A2",2004,"VCF0890--VCF9223","VCF0890","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2004,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A2",2012,"VCF0838--VCF0839","VCF0838","VCF0839",0,1000,1,0.335,0.665,,0,0,0.0610604440337723,1000,0.335,0.665,0,0,0.0610604440337723,0,0,0,0,0,0,0
"A2",2016,"VCF0839--VCF0888","VCF0839","VCF0888",0.0370470506219009,1000,1,0.466,0.452,0.969957081545064,0,0,0.101673626713635,1000,0.466,0.452,0,0,0.101673626713635,0,0,0,0,0,0,0
"A3",2004,"VCF0806--VCF0838","VCF0806","VCF0838",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0809--VCF0838","VCF0809","VCF0838",0.055711694432488,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0838--VCF0839","VCF0838","VCF0839",0.0766442393357764,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0181396986119873,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0229081218231701,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0294227504442804,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0838--VCF0888","VCF0838","VCF0888",-0.0374456271586838,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0839--VCF0888","VCF0839","VCF0888",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0838--VCF0890","VCF0838","VCF0890",0.0613363217966801,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0806--VCF0894","VCF0806","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0838--VCF0894","VCF0838","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.0872300472315628,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0806--VCF9223","VCF0806","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0428131826413368,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0883941487208757,1000,1,0,0,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0890--VCF9223","VCF0890","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2004,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0,1,,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0
"A3",2012,"VCF0809--VCF0838","VCF0809","VCF0838",0,1000,1,0.013,0.987,,0,0,0,1000,0.013,0.987,0,0,0,0,0,0,0,0,0,0
"A3",2012,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0.015,0.985,,0,0,0,1000,0.015,0.985,0,0,0,0,0,0,0,0,0,0
"A3",2012,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0228829782209999,1000,1,0.03,0.03,1,0,-0.0880454740757961,0,1000,0.03,0.03,0,-0.0880454740757961,0,0,0,0,0,0,0,0
"A3",2016,"VCF0809--VCF0888","VCF0809","VCF0888",0,1000,1,0.008,0.992,,0,0,0,1000,0.008,0.992,0,0,0,0,0,0,0,0,0,0
"A3",2016,"VCF0806--VCF9223","VCF0806","VCF9223",0.0186252735363306,1000,1,0.091,0.091,1,0,0,0.0940967036709914,1000,0.091,0.091,0,0,0.0940967036709914,0,0,0,0,0,0,0
"A3",2016,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.008,0.992,,0,0,0,1000,0.008,0.992,0,0,0,0,0,0,0,0,0,0
"A3",2020,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.043,0.957,,0,-0.0720661664725463,0,1000,0.043,0.957,0,-0.0720661664725463,0,0,0,0,0,0,0,0
"A3",2020,"VCF0806--VCF0894","VCF0806","VCF0894",0.0796373739812811,1000,1,0.731,0.731,1,0.0795187492166588,0,0.163756613831709,1000,0.731,0.731,0.0795187492166588,0,0.163756613831709,0,0,0,0,0,0,0
"A3",2024,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.013,0.987,,0,0,0,1000,0.013,0.987,0,0,0,0,0,0,0,0,0,0
"A3",2024,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.02,0.98,,0,0,0,1000,0.02,0.98,0,0,0,0,0,0,0,0,0,0
"A3",2024,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.031,0.969,,0,0,0,1000,0.031,0.969,0,0,0,0,0,0,0,0,0,0
"A3",2024,"VCF0839--VCF9223","VCF0839","VCF9223",0.00373441296582092,1000,1,0.08,0.08,1,0,0,0.0851310099165567,1000,0.08,0.08,0,0,0.0851310099165567,0,0,0,0,0,0,0
