"Wave","Pair_index","Node_1","Node_2","Level_1","Level_2","Cell_N","Pairwise_N","Zero_cell","Cell_1_to_4"
2024,14,"VCF0809","VCF0894","3","1",140,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","4","1",122,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","5","1",59,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","6","1",22,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","7","1",43,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","1","2",119,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","2","2",134,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","3","2",177,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","4","2",271,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","5","2",213,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","6","2",90,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","7","2",83,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","1","3",24,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","2","3",23,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","3","3",62,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","4","3",158,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","5","3",175,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","6","3",171,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","7","3",255,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","1","1",135,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","2","1",72,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","3","1",49,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","4","1",47,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","5","1",28,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","6","1",14,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","7","1",50,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","1","2",115,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","2","2",95,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","3","2",71,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","4","2",69,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","5","2",46,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","6","2",26,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","7","2",46,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","1","3",129,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","2","3",117,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","3","3",146,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","4","3",203,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","5","3",154,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","6","3",73,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","7","3",75,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","1","4",46,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","2","4",73,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","3","4",113,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","4","4",232,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","5","4",219,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","6","4",170,2823,FALSE,FALSE
2024,15,"VCF0809","VCF9223","7","4",210,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","1",46,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","1",95,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","1",50,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","1",30,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","2",15,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","2",100,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","2",54,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","2",39,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","3",25,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","3",137,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","3",110,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","3",102,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","4",19,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","4",146,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","4",157,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","4",258,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","5",15,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","5",63,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","5",109,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","5",350,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","6",7,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","6",27,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","6",43,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","6",251,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","1","7",16,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","2","7",60,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","3","7",62,2823,FALSE,FALSE
2024,16,"VCF0838","VCF0839","4","7",437,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","1","1",95,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","2","1",407,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","3","1",300,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","4","1",476,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","1","3",34,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","2","3",151,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","3","3",195,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","4","3",660,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","1","5",14,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","2","5",70,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","3","5",90,2823,FALSE,FALSE
2024,17,"VCF0838","VCF0879a","4","5",331,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","1","1",10,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","2","1",19,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","3","1",25,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","4","1",112,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","1","2",20,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","2","2",124,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","3","2",151,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","4","2",568,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","1","3",113,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","2","3",485,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","3","3",409,2823,FALSE,FALSE
2024,18,"VCF0838","VCF0888","4","3",787,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","1","1",45,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","2","1",135,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","3","1",69,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","4","1",40,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","1","2",30,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","2","2",224,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","3","2",170,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","4","2",247,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","1","3",68,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","2","3",269,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","3","3",346,2823,FALSE,FALSE
2024,19,"VCF0838","VCF0890","4","3",1180,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","1","1",84,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","2","1",329,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","3","1",225,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","4","1",230,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","1","2",34,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","2","2",216,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","3","2",264,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","4","2",573,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","1","3",25,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","2","3",83,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","3","3",96,2823,FALSE,FALSE
2024,20,"VCF0838","VCF0894","4","3",664,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","1","1",46,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","2","1",172,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","3","1",100,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","4","1",77,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","1","2",38,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","2","2",177,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","3","2",126,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","4","2",127,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","1","3",37,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","2","3",207,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","3","3",220,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","4","3",433,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","1","4",22,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","2","4",72,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","3","4",139,2823,FALSE,FALSE
2024,21,"VCF0838","VCF9223","4","4",830,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","1","1",145,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","2","1",135,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","3","1",232,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","4","1",293,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","5","1",195,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","6","1",98,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","7","1",180,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","1","3",47,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","2","3",46,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","3","3",97,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","4","3",206,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","5","3",252,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","6","3",142,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","7","3",250,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","1","5",29,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","2","5",27,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","3","5",45,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","4","5",81,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","5","5",90,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","6","5",88,2823,FALSE,FALSE
2024,22,"VCF0839","VCF0879a","7","5",145,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","1","1",10,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","2","1",10,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","3","1",15,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","4","1",15,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","5","1",23,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","6","1",20,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","7","1",73,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","1","2",44,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","2","2",42,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","3","2",92,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","4","2",173,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","5","2",196,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","6","2",133,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","7","2",183,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","1","3",167,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","2","3",156,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","3","3",267,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","4","3",392,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","5","3",318,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","6","3",175,2823,FALSE,FALSE
2024,23,"VCF0839","VCF0888","7","3",319,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","1","1",101,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","2","1",69,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","3","1",58,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","4","1",43,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","5","1",10,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","6","1",4,2823,FALSE,TRUE
2024,24,"VCF0839","VCF0890","7","1",4,2823,FALSE,TRUE
2024,24,"VCF0839","VCF0890","1","2",62,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","2","2",88,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","3","2",160,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","4","2",187,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","5","2",90,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","6","2",36,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","7","2",48,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","1","3",58,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","2","3",51,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","3","3",156,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","4","3",350,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","5","3",437,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","6","3",288,2823,FALSE,FALSE
2024,24,"VCF0839","VCF0890","7","3",523,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","1","1",163,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","2","1",150,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","3","1",209,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","4","1",180,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","5","1",89,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","6","1",33,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","7","1",44,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","1","2",41,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","2","2",50,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","3","2",146,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","4","2",321,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","5","2",266,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","6","2",118,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","7","2",145,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","1","3",17,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","2","3",8,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","3","3",19,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","4","3",79,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","5","3",182,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","6","3",177,2823,FALSE,FALSE
2024,25,"VCF0839","VCF0894","7","3",386,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","1","1",81,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","2","1",55,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","3","1",77,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","4","1",81,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","5","1",32,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","6","1",13,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","7","1",56,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","1","2",62,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","2","2",52,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","3","2",104,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","4","2",107,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","5","2",59,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","6","2",27,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","7","2",57,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","1","3",54,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","2","3",80,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","3","3",130,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","4","3",214,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","5","3",189,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","6","3",96,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","7","3",134,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","1","4",24,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","2","4",21,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","3","4",63,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","4","4",178,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","5","4",257,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","6","4",192,2823,FALSE,FALSE
2024,26,"VCF0839","VCF9223","7","4",328,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","1","1",51,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","3","1",51,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","5","1",64,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","1","2",291,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","3","2",387,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","5","2",185,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","1","3",936,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","3","3",602,2823,FALSE,FALSE
2024,27,"VCF0879a","VCF0888","5","3",256,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","1","1",176,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","3","1",79,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","5","1",34,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","1","2",393,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","3","2",194,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","5","2",84,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","1","3",709,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","3","3",767,2823,FALSE,FALSE
2024,28,"VCF0879a","VCF0890","5","3",387,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","1","1",538,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","3","1",228,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","5","1",102,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","1","2",505,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","3","2",428,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","5","2",154,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","1","3",235,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","3","3",384,2823,FALSE,FALSE
2024,29,"VCF0879a","VCF0894","5","3",249,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","1","1",297,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","3","1",51,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","5","1",47,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","1","2",310,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","3","2",101,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","5","2",57,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","1","3",432,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","3","3",352,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","5","3",113,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","1","4",239,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","3","4",536,2823,FALSE,FALSE
2024,30,"VCF0879a","VCF9223","5","4",288,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","1","1",33,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","2","1",55,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","3","1",201,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","1","2",17,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","2","2",221,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","3","2",433,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","1","3",116,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","2","3",587,2823,FALSE,FALSE
2024,31,"VCF0888","VCF0890","3","3",1160,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","1","1",40,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","2","1",186,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","3","1",642,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","1","2",33,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","2","2",383,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","3","2",671,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","1","3",93,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","2","3",294,2823,FALSE,FALSE
2024,32,"VCF0888","VCF0894","3","3",481,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","1","1",22,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","2","1",50,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","3","1",323,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","1","2",23,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","2","2",95,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","3","2",350,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","1","3",32,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","2","3",258,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","3","3",607,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","1","4",89,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","2","4",460,2823,FALSE,FALSE
2024,33,"VCF0888","VCF9223","3","4",514,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","1","1",217,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","2","1",288,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","3","1",363,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","1","2",57,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","2","2",327,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","3","2",703,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","1","3",15,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","2","3",56,2823,FALSE,FALSE
2024,34,"VCF0890","VCF0894","3","3",797,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","1","1",95,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","2","1",114,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","3","1",186,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","1","2",84,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","2","2",158,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","3","2",226,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","1","3",78,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","2","3",255,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","3","3",564,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","1","4",32,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","2","4",144,2823,FALSE,FALSE
2024,35,"VCF0890","VCF9223","3","4",887,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","1","1",214,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","2","1",115,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","3","1",66,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","1","2",233,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","2","2",170,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","3","2",65,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","1","3",287,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","2","3",397,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","3","3",213,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","1","4",134,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","2","4",405,2823,FALSE,FALSE
2024,36,"VCF0894","VCF9223","3","4",524,2823,FALSE,FALSE
