year,pair_index,node1,node2,level1,level2,cell_n,pairwise_n,cell_proportion
2004,15,VCF0809,VCF9223,1,1,28,968,0.0289256198347107
2004,15,VCF0809,VCF9223,2,1,26,968,0.0268595041322314
2004,15,VCF0809,VCF9223,3,1,24,968,0.0247933884297521
2004,15,VCF0809,VCF9223,4,1,26,968,0.0268595041322314
2004,15,VCF0809,VCF9223,5,1,24,968,0.0247933884297521
2004,15,VCF0809,VCF9223,6,1,12,968,0.012396694214876
2004,15,VCF0809,VCF9223,7,1,43,968,0.0444214876033058
2004,15,VCF0809,VCF9223,1,2,30,968,0.0309917355371901
2004,15,VCF0809,VCF9223,2,2,29,968,0.0299586776859504
2004,15,VCF0809,VCF9223,3,2,48,968,0.0495867768595041
2004,15,VCF0809,VCF9223,4,2,44,968,0.0454545454545455
2004,15,VCF0809,VCF9223,5,2,29,968,0.0299586776859504
2004,15,VCF0809,VCF9223,6,2,20,968,0.0206611570247934
2004,15,VCF0809,VCF9223,7,2,27,968,0.0278925619834711
2004,15,VCF0809,VCF9223,1,3,49,968,0.0506198347107438
2004,15,VCF0809,VCF9223,2,3,74,968,0.0764462809917355
2004,15,VCF0809,VCF9223,3,3,76,968,0.0785123966942149
2004,15,VCF0809,VCF9223,4,3,89,968,0.0919421487603306
2004,15,VCF0809,VCF9223,5,3,49,968,0.0506198347107438
2004,15,VCF0809,VCF9223,6,3,40,968,0.0413223140495868
2004,15,VCF0809,VCF9223,7,3,30,968,0.0309917355371901
2004,15,VCF0809,VCF9223,1,4,21,968,0.0216942148760331
2004,15,VCF0809,VCF9223,2,4,32,968,0.0330578512396694
2004,15,VCF0809,VCF9223,3,4,20,968,0.0206611570247934
2004,15,VCF0809,VCF9223,4,4,29,968,0.0299586776859504
2004,15,VCF0809,VCF9223,5,4,24,968,0.0247933884297521
2004,15,VCF0809,VCF9223,6,4,11,968,0.0113636363636364
2004,15,VCF0809,VCF9223,7,4,14,968,0.0144628099173554
2004,16,VCF0838,VCF0839,1,1,11,924,0.0119047619047619
2004,16,VCF0838,VCF0839,2,1,13,924,0.0140692640692641
2004,16,VCF0838,VCF0839,3,1,4,924,0.00432900432900433
2004,16,VCF0838,VCF0839,4,1,16,924,0.0173160173160173
2004,16,VCF0838,VCF0839,1,2,14,924,0.0151515151515152
2004,16,VCF0838,VCF0839,2,2,24,924,0.025974025974026
2004,16,VCF0838,VCF0839,3,2,10,924,0.0108225108225108
2004,16,VCF0838,VCF0839,4,2,17,924,0.0183982683982684
2004,16,VCF0838,VCF0839,1,3,17,924,0.0183982683982684
2004,16,VCF0838,VCF0839,2,3,42,924,0.0454545454545455
2004,16,VCF0838,VCF0839,3,3,22,924,0.0238095238095238
2004,16,VCF0838,VCF0839,4,3,29,924,0.0313852813852814
2004,16,VCF0838,VCF0839,1,4,28,924,0.0303030303030303
2004,16,VCF0838,VCF0839,2,4,82,924,0.0887445887445888
2004,16,VCF0838,VCF0839,3,4,53,924,0.0573593073593074
2004,16,VCF0838,VCF0839,4,4,90,924,0.0974025974025974
2004,16,VCF0838,VCF0839,1,5,21,924,0.0227272727272727
2004,16,VCF0838,VCF0839,2,5,61,924,0.066017316017316
2004,16,VCF0838,VCF0839,3,5,36,924,0.038961038961039
2004,16,VCF0838,VCF0839,4,5,87,924,0.0941558441558442
2004,16,VCF0838,VCF0839,1,6,4,924,0.00432900432900433
2004,16,VCF0838,VCF0839,2,6,38,924,0.0411255411255411
2004,16,VCF0838,VCF0839,3,6,20,924,0.0216450216450216
2004,16,VCF0838,VCF0839,4,6,65,924,0.0703463203463204
2004,16,VCF0838,VCF0839,1,7,20,924,0.0216450216450216
2004,16,VCF0838,VCF0839,2,7,30,924,0.0324675324675325
2004,16,VCF0838,VCF0839,3,7,18,924,0.0194805194805195
2004,16,VCF0838,VCF0839,4,7,52,924,0.0562770562770563
2004,17,VCF0838,VCF0888,1,1,4,1037,0.0038572806171649
2004,17,VCF0838,VCF0888,2,1,8,1037,0.0077145612343298
2004,17,VCF0838,VCF0888,3,1,7,1037,0.00675024108003857
2004,17,VCF0838,VCF0888,4,1,13,1037,0.0125361620057859
2004,17,VCF0838,VCF0888,1,2,41,1037,0.0395371263259402
2004,17,VCF0838,VCF0888,2,2,86,1037,0.0829315332690453
2004,17,VCF0838,VCF0888,3,2,58,1037,0.055930568948891
2004,17,VCF0838,VCF0888,4,2,136,1037,0.131147540983607
2004,17,VCF0838,VCF0888,1,3,90,1037,0.0867888138862102
2004,17,VCF0838,VCF0888,2,3,234,1037,0.225650916104147
2004,17,VCF0838,VCF0888,3,3,119,1037,0.114754098360656
2004,17,VCF0838,VCF0888,4,3,241,1037,0.232401157184185
2004,18,VCF0838,VCF0890,1,1,12,1039,0.0115495668912416
2004,18,VCF0838,VCF0890,2,1,12,1039,0.0115495668912416
2004,18,VCF0838,VCF0890,3,1,6,1039,0.00577478344562079
2004,18,VCF0838,VCF0890,4,1,18,1039,0.0173243503368624
2004,18,VCF0838,VCF0890,1,2,30,1039,0.0288739172281039
2004,18,VCF0838,VCF0890,2,2,73,1039,0.0702598652550529
2004,18,VCF0838,VCF0890,3,2,55,1039,0.0529355149181906
2004,18,VCF0838,VCF0890,4,2,53,1039,0.0510105871029836
2004,18,VCF0838,VCF0890,1,3,95,1039,0.0914340712223292
2004,18,VCF0838,VCF0890,2,3,246,1039,0.236766121270452
2004,18,VCF0838,VCF0890,3,3,122,1039,0.117420596727623
2004,18,VCF0838,VCF0890,4,3,317,1039,0.305101058710298
2004,19,VCF0838,VCF0894,1,1,48,1030,0.0466019417475728
2004,19,VCF0838,VCF0894,2,1,110,1030,0.106796116504854
2004,19,VCF0838,VCF0894,3,1,56,1030,0.054368932038835
2004,19,VCF0838,VCF0894,4,1,117,1030,0.113592233009709
2004,19,VCF0838,VCF0894,1,2,56,1030,0.054368932038835
2004,19,VCF0838,VCF0894,2,2,155,1030,0.150485436893204
2004,19,VCF0838,VCF0894,3,2,100,1030,0.0970873786407767
2004,19,VCF0838,VCF0894,4,2,160,1030,0.155339805825243
2004,19,VCF0838,VCF0894,1,3,32,1030,0.0310679611650485
2004,19,VCF0838,VCF0894,2,3,61,1030,0.0592233009708738
2004,19,VCF0838,VCF0894,3,3,25,1030,0.0242718446601942
2004,19,VCF0838,VCF0894,4,3,110,1030,0.106796116504854
2004,20,VCF0838,VCF0879a,1,1,69,1030,0.0669902912621359
2004,20,VCF0838,VCF0879a,2,1,160,1030,0.155339805825243
2004,20,VCF0838,VCF0879a,3,1,84,1030,0.0815533980582524
2004,20,VCF0838,VCF0879a,4,1,171,1030,0.166019417475728
2004,20,VCF0838,VCF0879a,1,2,56,1030,0.054368932038835
2004,20,VCF0838,VCF0879a,2,2,143,1030,0.138834951456311
2004,20,VCF0838,VCF0879a,3,2,81,1030,0.0786407766990291
2004,20,VCF0838,VCF0879a,4,2,162,1030,0.157281553398058
2004,20,VCF0838,VCF0879a,1,3,10,1030,0.00970873786407767
2004,20,VCF0838,VCF0879a,2,3,26,1030,0.0252427184466019
2004,20,VCF0838,VCF0879a,3,3,15,1030,0.0145631067961165
2004,20,VCF0838,VCF0879a,4,3,53,1030,0.0514563106796117
2004,21,VCF0838,VCF9223,1,1,37,1042,0.0355086372360845
2004,21,VCF0838,VCF9223,2,1,67,1042,0.064299424184261
2004,21,VCF0838,VCF9223,3,1,42,1042,0.0403071017274472
2004,21,VCF0838,VCF9223,4,1,57,1042,0.0547024952015355
2004,21,VCF0838,VCF9223,1,2,29,1042,0.027831094049904
2004,21,VCF0838,VCF9223,2,2,96,1042,0.0921305182341651
2004,21,VCF0838,VCF9223,3,2,40,1042,0.0383877159309021
2004,21,VCF0838,VCF9223,4,2,89,1042,0.0854126679462572
2004,21,VCF0838,VCF9223,1,3,55,1042,0.0527831094049904
2004,21,VCF0838,VCF9223,2,3,129,1042,0.123800383877159
2004,21,VCF0838,VCF9223,3,3,74,1042,0.0710172744721689
2004,21,VCF0838,VCF9223,4,3,175,1042,0.167946257197697
2004,21,VCF0838,VCF9223,1,4,16,1042,0.0153550863723608
2004,21,VCF0838,VCF9223,2,4,39,1042,0.0374280230326296
2004,21,VCF0838,VCF9223,3,4,29,1042,0.027831094049904
2004,21,VCF0838,VCF9223,4,4,68,1042,0.0652591170825336
2004,22,VCF0839,VCF0888,1,1,5,1053,0.00474833808167142
2004,22,VCF0839,VCF0888,2,1,3,1053,0.00284900284900285
2004,22,VCF0839,VCF0888,3,1,3,1053,0.00284900284900285
2004,22,VCF0839,VCF0888,4,1,6,1053,0.0056980056980057
2004,22,VCF0839,VCF0888,5,1,5,1053,0.00474833808167142
2004,22,VCF0839,VCF0888,6,1,6,1053,0.0056980056980057
2004,22,VCF0839,VCF0888,7,1,9,1053,0.00854700854700855
2004,22,VCF0839,VCF0888,1,2,15,1053,0.0142450142450142
2004,22,VCF0839,VCF0888,2,2,33,1053,0.0313390313390313
2004,22,VCF0839,VCF0888,3,2,37,1053,0.0351377018043685
2004,22,VCF0839,VCF0888,4,2,96,1053,0.0911680911680912
2004,22,VCF0839,VCF0888,5,2,59,1053,0.0560303893637227
2004,22,VCF0839,VCF0888,6,2,31,1053,0.0294396961063628
2004,22,VCF0839,VCF0888,7,2,43,1053,0.0408357075023742
2004,22,VCF0839,VCF0888,1,3,30,1053,0.0284900284900285
2004,22,VCF0839,VCF0888,2,3,35,1053,0.0332383665716999
2004,22,VCF0839,VCF0888,3,3,84,1053,0.0797720797720798
2004,22,VCF0839,VCF0888,4,3,180,1053,0.170940170940171
2004,22,VCF0839,VCF0888,5,3,178,1053,0.169040835707502
2004,22,VCF0839,VCF0888,6,3,108,1053,0.102564102564103
2004,22,VCF0839,VCF0888,7,3,87,1053,0.0826210826210826
2004,23,VCF0839,VCF0890,1,1,15,1053,0.0142450142450142
2004,23,VCF0839,VCF0890,2,1,15,1053,0.0142450142450142
2004,23,VCF0839,VCF0890,3,1,7,1053,0.00664767331433998
2004,23,VCF0839,VCF0890,4,1,6,1053,0.0056980056980057
2004,23,VCF0839,VCF0890,5,1,4,1053,0.00379867046533713
2004,23,VCF0839,VCF0890,6,1,2,1053,0.00189933523266857
2004,23,VCF0839,VCF0890,7,1,1,1053,0.000949667616334283
2004,23,VCF0839,VCF0890,1,2,14,1053,0.01329534662868
2004,23,VCF0839,VCF0890,2,2,29,1053,0.0275403608736942
2004,23,VCF0839,VCF0890,3,2,36,1053,0.0341880341880342
2004,23,VCF0839,VCF0890,4,2,64,1053,0.0607787274453941
2004,23,VCF0839,VCF0890,5,2,32,1053,0.0303893637226971
2004,23,VCF0839,VCF0890,6,2,15,1053,0.0142450142450142
2004,23,VCF0839,VCF0890,7,2,12,1053,0.0113960113960114
2004,23,VCF0839,VCF0890,1,3,21,1053,0.0199430199430199
2004,23,VCF0839,VCF0890,2,3,26,1053,0.0246913580246914
2004,23,VCF0839,VCF0890,3,3,81,1053,0.0769230769230769
2004,23,VCF0839,VCF0890,4,3,210,1053,0.199430199430199
2004,23,VCF0839,VCF0890,5,3,207,1053,0.196581196581197
2004,23,VCF0839,VCF0890,6,3,127,1053,0.120607787274454
2004,23,VCF0839,VCF0890,7,3,129,1053,0.122507122507123
2004,24,VCF0839,VCF0894,1,1,38,1046,0.0363288718929254
2004,24,VCF0839,VCF0894,2,1,39,1046,0.0372848948374761
2004,24,VCF0839,VCF0894,3,1,58,1046,0.0554493307839388
2004,24,VCF0839,VCF0894,4,1,88,1046,0.0841300191204589
2004,24,VCF0839,VCF0894,5,1,53,1046,0.0506692160611855
2004,24,VCF0839,VCF0894,6,1,29,1046,0.0277246653919694
2004,24,VCF0839,VCF0894,7,1,32,1046,0.0305927342256214
2004,24,VCF0839,VCF0894,1,2,9,1046,0.00860420650095602
2004,24,VCF0839,VCF0894,2,2,25,1046,0.0239005736137667
2004,24,VCF0839,VCF0894,3,2,51,1046,0.0487571701720841
2004,24,VCF0839,VCF0894,4,2,152,1046,0.145315487571702
2004,24,VCF0839,VCF0894,5,2,124,1046,0.118546845124283
2004,24,VCF0839,VCF0894,6,2,58,1046,0.0554493307839388
2004,24,VCF0839,VCF0894,7,2,48,1046,0.0458891013384321
2004,24,VCF0839,VCF0894,1,3,3,1046,0.00286806883365201
2004,24,VCF0839,VCF0894,2,3,6,1046,0.00573613766730402
2004,24,VCF0839,VCF0894,3,3,14,1046,0.0133843212237094
2004,24,VCF0839,VCF0894,4,3,39,1046,0.0372848948374761
2004,24,VCF0839,VCF0894,5,3,65,1046,0.0621414913957935
2004,24,VCF0839,VCF0894,6,3,56,1046,0.0535372848948375
2004,24,VCF0839,VCF0894,7,3,59,1046,0.0564053537284895
2004,25,VCF0839,VCF0879a,1,1,19,924,0.0205627705627706
2004,25,VCF0839,VCF0879a,2,1,33,924,0.0357142857142857
2004,25,VCF0839,VCF0879a,3,1,47,924,0.0508658008658009
2004,25,VCF0839,VCF0879a,4,1,114,924,0.123376623376623
2004,25,VCF0839,VCF0879a,5,1,83,924,0.0898268398268398
2004,25,VCF0839,VCF0879a,6,1,53,924,0.0573593073593074
2004,25,VCF0839,VCF0879a,7,1,67,924,0.0725108225108225
2004,25,VCF0839,VCF0879a,1,2,22,924,0.0238095238095238
2004,25,VCF0839,VCF0879a,2,2,24,924,0.025974025974026
2004,25,VCF0839,VCF0879a,3,2,53,924,0.0573593073593074
2004,25,VCF0839,VCF0879a,4,2,120,924,0.12987012987013
2004,25,VCF0839,VCF0879a,5,2,102,924,0.11038961038961
2004,25,VCF0839,VCF0879a,6,2,49,924,0.053030303030303
2004,25,VCF0839,VCF0879a,7,2,34,924,0.0367965367965368
2004,25,VCF0839,VCF0879a,1,3,5,924,0.00541125541125541
2004,25,VCF0839,VCF0879a,2,3,9,924,0.00974025974025974
2004,25,VCF0839,VCF0879a,3,3,9,924,0.00974025974025974
2004,25,VCF0839,VCF0879a,4,3,17,924,0.0183982683982684
2004,25,VCF0839,VCF0879a,5,3,21,924,0.0227272727272727
2004,25,VCF0839,VCF0879a,6,3,24,924,0.025974025974026
2004,25,VCF0839,VCF0879a,7,3,19,924,0.0205627705627706
2004,26,VCF0839,VCF9223,1,1,7,936,0.00747863247863248
2004,26,VCF0839,VCF9223,2,1,10,936,0.0106837606837607
2004,26,VCF0839,VCF9223,3,1,22,936,0.0235042735042735
2004,26,VCF0839,VCF9223,4,1,41,936,0.0438034188034188
2004,26,VCF0839,VCF9223,5,1,32,936,0.0341880341880342
2004,26,VCF0839,VCF9223,6,1,25,936,0.0267094017094017
2004,26,VCF0839,VCF9223,7,1,43,936,0.045940170940171
2004,26,VCF0839,VCF9223,1,2,11,936,0.0117521367521368
2004,26,VCF0839,VCF9223,2,2,13,936,0.0138888888888889
2004,26,VCF0839,VCF9223,3,2,16,936,0.0170940170940171
2004,26,VCF0839,VCF9223,4,2,62,936,0.0662393162393162
2004,26,VCF0839,VCF9223,5,2,53,936,0.0566239316239316
2004,26,VCF0839,VCF9223,6,2,29,936,0.030982905982906
2004,26,VCF0839,VCF9223,7,2,30,936,0.0320512820512821
2004,26,VCF0839,VCF9223,1,3,18,936,0.0192307692307692
2004,26,VCF0839,VCF9223,2,3,29,936,0.030982905982906
2004,26,VCF0839,VCF9223,3,3,56,936,0.0598290598290598
2004,26,VCF0839,VCF9223,4,3,110,936,0.117521367521368
2004,26,VCF0839,VCF9223,5,3,93,936,0.0993589743589744
2004,26,VCF0839,VCF9223,6,3,48,936,0.0512820512820513
2004,26,VCF0839,VCF9223,7,3,38,936,0.0405982905982906
2004,26,VCF0839,VCF9223,1,4,10,936,0.0106837606837607
2004,26,VCF0839,VCF9223,2,4,14,936,0.014957264957265
2004,26,VCF0839,VCF9223,3,4,17,936,0.0181623931623932
2004,26,VCF0839,VCF9223,4,4,41,936,0.0438034188034188
2004,26,VCF0839,VCF9223,5,4,30,936,0.0320512820512821
2004,26,VCF0839,VCF9223,6,4,25,936,0.0267094017094017
2004,26,VCF0839,VCF9223,7,4,13,936,0.0138888888888889
2004,27,VCF0888,VCF0890,1,1,6,1191,0.00503778337531486
2004,27,VCF0888,VCF0890,2,1,18,1191,0.0151133501259446
2004,27,VCF0888,VCF0890,3,1,29,1191,0.0243492863140218
2004,27,VCF0888,VCF0890,1,2,7,1191,0.00587741393786734
2004,27,VCF0888,VCF0890,2,2,115,1191,0.0965575146935348
2004,27,VCF0888,VCF0890,3,2,109,1191,0.09151973131822
2004,27,VCF0888,VCF0890,1,3,29,1191,0.0243492863140218
2004,27,VCF0888,VCF0890,2,3,217,1191,0.182199832073887
2004,27,VCF0888,VCF0890,3,3,661,1191,0.554995801847187
2004,28,VCF0888,VCF0894,1,1,20,1185,0.0168776371308017
2004,28,VCF0888,VCF0894,2,1,101,1185,0.0852320675105485
2004,28,VCF0888,VCF0894,3,1,256,1185,0.216033755274262
2004,28,VCF0888,VCF0894,1,2,7,1185,0.00590717299578059
2004,28,VCF0888,VCF0894,2,2,187,1185,0.157805907172996
2004,28,VCF0888,VCF0894,3,2,342,1185,0.288607594936709
2004,28,VCF0888,VCF0894,1,3,14,1185,0.0118143459915612
2004,28,VCF0888,VCF0894,2,3,59,1185,0.049789029535865
2004,28,VCF0888,VCF0894,3,3,199,1185,0.167932489451477
2004,29,VCF0888,VCF0879a,1,1,16,1037,0.0154291224686596
2004,29,VCF0888,VCF0879a,2,1,123,1037,0.118611378977821
2004,29,VCF0888,VCF0879a,3,1,347,1037,0.334619093539055
2004,29,VCF0888,VCF0879a,1,2,14,1037,0.0135004821600771
2004,29,VCF0888,VCF0879a,2,2,151,1037,0.145612343297975
2004,29,VCF0888,VCF0879a,3,2,281,1037,0.270973963355834
2004,29,VCF0888,VCF0879a,1,3,4,1037,0.0038572806171649
2004,29,VCF0888,VCF0879a,2,3,48,1037,0.0462873674059788
2004,29,VCF0888,VCF0879a,3,3,53,1037,0.0511089681774349
2004,30,VCF0888,VCF9223,1,1,3,1050,0.00285714285714286
2004,30,VCF0888,VCF9223,2,1,52,1050,0.0495238095238095
2004,30,VCF0888,VCF9223,3,1,149,1050,0.141904761904762
2004,30,VCF0888,VCF9223,1,2,6,1050,0.00571428571428571
2004,30,VCF0888,VCF9223,2,2,55,1050,0.0523809523809524
2004,30,VCF0888,VCF9223,3,2,193,1050,0.183809523809524
2004,30,VCF0888,VCF9223,1,3,15,1050,0.0142857142857143
2004,30,VCF0888,VCF9223,2,3,154,1050,0.146666666666667
2004,30,VCF0888,VCF9223,3,3,266,1050,0.253333333333333
2004,30,VCF0888,VCF9223,1,4,10,1050,0.00952380952380953
2004,30,VCF0888,VCF9223,2,4,61,1050,0.0580952380952381
2004,30,VCF0888,VCF9223,3,4,86,1050,0.0819047619047619
2004,31,VCF0890,VCF0894,1,1,40,1184,0.0337837837837838
2004,31,VCF0890,VCF0894,2,1,78,1184,0.0658783783783784
2004,31,VCF0890,VCF0894,3,1,258,1184,0.217905405405405
2004,31,VCF0890,VCF0894,1,2,9,1184,0.00760135135135135
2004,31,VCF0890,VCF0894,2,2,135,1184,0.11402027027027
2004,31,VCF0890,VCF0894,3,2,390,1184,0.329391891891892
2004,31,VCF0890,VCF0894,1,3,3,1184,0.00253378378378378
2004,31,VCF0890,VCF0894,2,3,18,1184,0.0152027027027027
2004,31,VCF0890,VCF0894,3,3,253,1184,0.213682432432432
2004,32,VCF0890,VCF0879a,1,1,25,1040,0.0240384615384615
2004,32,VCF0890,VCF0879a,2,1,106,1040,0.101923076923077
2004,32,VCF0890,VCF0879a,3,1,357,1040,0.343269230769231
2004,32,VCF0890,VCF0879a,1,2,16,1040,0.0153846153846154
2004,32,VCF0890,VCF0879a,2,2,98,1040,0.0942307692307692
2004,32,VCF0890,VCF0879a,3,2,333,1040,0.320192307692308
2004,32,VCF0890,VCF0879a,1,3,7,1040,0.00673076923076923
2004,32,VCF0890,VCF0879a,2,3,11,1040,0.0105769230769231
2004,32,VCF0890,VCF0879a,3,3,87,1040,0.0836538461538462
2004,33,VCF0890,VCF9223,1,1,4,1053,0.00379867046533713
2004,33,VCF0890,VCF9223,2,1,45,1053,0.0427350427350427
2004,33,VCF0890,VCF9223,3,1,156,1053,0.148148148148148
2004,33,VCF0890,VCF9223,1,2,11,1053,0.0104463437796771
2004,33,VCF0890,VCF9223,2,2,42,1053,0.0398860398860399
2004,33,VCF0890,VCF9223,3,2,204,1053,0.193732193732194
2004,33,VCF0890,VCF9223,1,3,25,1053,0.0237416904083571
2004,33,VCF0890,VCF9223,2,3,89,1053,0.0845204178537512
2004,33,VCF0890,VCF9223,3,3,321,1053,0.304843304843305
2004,33,VCF0890,VCF9223,1,4,9,1053,0.00854700854700855
2004,33,VCF0890,VCF9223,2,4,39,1053,0.037037037037037
2004,33,VCF0890,VCF9223,3,4,108,1053,0.102564102564103
2004,34,VCF0894,VCF0879a,1,1,190,1032,0.184108527131783
2004,34,VCF0894,VCF0879a,2,1,186,1032,0.180232558139535
2004,34,VCF0894,VCF0879a,3,1,108,1032,0.104651162790698
2004,34,VCF0894,VCF0879a,1,2,116,1032,0.112403100775194
2004,34,VCF0894,VCF0879a,2,2,244,1032,0.236434108527132
2004,34,VCF0894,VCF0879a,3,2,85,1032,0.0823643410852713
2004,34,VCF0894,VCF0879a,1,3,28,1032,0.0271317829457364
2004,34,VCF0894,VCF0879a,2,3,41,1032,0.0397286821705426
2004,34,VCF0894,VCF0879a,3,3,34,1032,0.0329457364341085
2004,35,VCF0894,VCF9223,1,1,77,1043,0.0738255033557047
2004,35,VCF0894,VCF9223,2,1,75,1043,0.0719079578139981
2004,35,VCF0894,VCF9223,3,1,52,1043,0.049856184084372
2004,35,VCF0894,VCF9223,1,2,91,1043,0.087248322147651
2004,35,VCF0894,VCF9223,2,2,108,1043,0.103547459252157
2004,35,VCF0894,VCF9223,3,2,53,1043,0.0508149568552253
2004,35,VCF0894,VCF9223,1,3,127,1043,0.12176414189837
2004,35,VCF0894,VCF9223,2,3,211,1043,0.202301054650048
2004,35,VCF0894,VCF9223,3,3,93,1043,0.0891658676893576
2004,35,VCF0894,VCF9223,1,4,42,1043,0.0402684563758389
2004,35,VCF0894,VCF9223,2,4,80,1043,0.0767018216682646
2004,35,VCF0894,VCF9223,3,4,34,1043,0.0325982742090125
2004,36,VCF0879a,VCF9223,1,1,157,1043,0.150527325023969
2004,36,VCF0879a,VCF9223,2,1,42,1043,0.0402684563758389
2004,36,VCF0879a,VCF9223,3,1,4,1043,0.00383509108341323
2004,36,VCF0879a,VCF9223,1,2,168,1043,0.161073825503356
2004,36,VCF0879a,VCF9223,2,2,72,1043,0.0690316395014382
2004,36,VCF0879a,VCF9223,3,2,16,1043,0.0153403643336529
2004,36,VCF0879a,VCF9223,1,3,142,1043,0.13614573346117
2004,36,VCF0879a,VCF9223,2,3,229,1043,0.219558964525408
2004,36,VCF0879a,VCF9223,3,3,58,1043,0.0556088207094919
2004,36,VCF0879a,VCF9223,1,4,24,1043,0.0230105465004794
2004,36,VCF0879a,VCF9223,2,4,103,1043,0.0987535953978907
2004,36,VCF0879a,VCF9223,3,4,28,1043,0.0268456375838926
2012,1,VCF0806,VCF0809,1,1,302,5177,0.0583349430171914
2012,1,VCF0806,VCF0809,2,1,143,5177,0.0276221750048291
2012,1,VCF0806,VCF0809,3,1,80,5177,0.0154529650376666
2012,1,VCF0806,VCF0809,4,1,45,5177,0.00869229283368746
2012,1,VCF0806,VCF0809,5,1,20,5177,0.00386324125941665
2012,1,VCF0806,VCF0809,6,1,19,5177,0.00367007919644582
2012,1,VCF0806,VCF0809,7,1,46,5177,0.0088854548966583
2012,1,VCF0806,VCF0809,1,2,175,5177,0.0338033610198957
2012,1,VCF0806,VCF0809,2,2,254,5177,0.0490631639945915
2012,1,VCF0806,VCF0809,3,2,142,5177,0.0274290129418582
2012,1,VCF0806,VCF0809,4,2,123,5177,0.0237589337454124
2012,1,VCF0806,VCF0809,5,2,46,5177,0.0088854548966583
2012,1,VCF0806,VCF0809,6,2,38,5177,0.00734015839289164
2012,1,VCF0806,VCF0809,7,2,38,5177,0.00734015839289164
2012,1,VCF0806,VCF0809,1,3,84,5177,0.0162256132895499
2012,1,VCF0806,VCF0809,2,3,150,5177,0.0289743094456249
2012,1,VCF0806,VCF0809,3,3,193,5177,0.0372802781533707
2012,1,VCF0806,VCF0809,4,3,180,5177,0.0347691713347499
2012,1,VCF0806,VCF0809,5,3,91,5177,0.0175777477303458
2012,1,VCF0806,VCF0809,6,3,57,5177,0.0110102375893375
2012,1,VCF0806,VCF0809,7,3,45,5177,0.00869229283368746
2012,1,VCF0806,VCF0809,1,4,50,5177,0.00965810314854163
2012,1,VCF0806,VCF0809,2,4,104,5177,0.0200888545489666
2012,1,VCF0806,VCF0809,3,4,150,5177,0.0289743094456249
2012,1,VCF0806,VCF0809,4,4,399,5177,0.0770716631253622
2012,1,VCF0806,VCF0809,5,4,199,5177,0.0384392505311957
2012,1,VCF0806,VCF0809,6,4,138,5177,0.0266563646899749
2012,1,VCF0806,VCF0809,7,4,148,5177,0.0285879853196832
2012,1,VCF0806,VCF0809,1,5,19,5177,0.00367007919644582
2012,1,VCF0806,VCF0809,2,5,47,5177,0.00907861695962913
2012,1,VCF0806,VCF0809,3,5,66,5177,0.0127486961560749
2012,1,VCF0806,VCF0809,4,5,143,5177,0.0276221750048291
2012,1,VCF0806,VCF0809,5,5,141,5177,0.0272358508788874
2012,1,VCF0806,VCF0809,6,5,143,5177,0.0276221750048291
2012,1,VCF0806,VCF0809,7,5,111,5177,0.0214409889897624
2012,1,VCF0806,VCF0809,1,6,19,5177,0.00367007919644582
2012,1,VCF0806,VCF0809,2,6,30,5177,0.00579486188912498
2012,1,VCF0806,VCF0809,3,6,39,5177,0.00753332045586247
2012,1,VCF0806,VCF0809,4,6,63,5177,0.0121692099671625
2012,1,VCF0806,VCF0809,5,6,86,5177,0.0166119374154916
2012,1,VCF0806,VCF0809,6,6,131,5177,0.0253042302491791
2012,1,VCF0806,VCF0809,7,6,134,5177,0.0258837164380916
2012,1,VCF0806,VCF0809,1,7,50,5177,0.00965810314854163
2012,1,VCF0806,VCF0809,2,7,17,5177,0.00328375507050415
2012,1,VCF0806,VCF0809,3,7,26,5177,0.00502221363724165
2012,1,VCF0806,VCF0809,4,7,69,5177,0.0133281823449874
2012,1,VCF0806,VCF0809,5,7,39,5177,0.00753332045586247
2012,1,VCF0806,VCF0809,6,7,50,5177,0.00965810314854163
2012,1,VCF0806,VCF0809,7,7,295,5177,0.0569828085763956
2012,2,VCF0806,VCF0838,1,1,145,5428,0.0267133382461312
2012,2,VCF0806,VCF0838,2,1,100,5428,0.0184229918938836
2012,2,VCF0806,VCF0838,3,1,76,5428,0.0140014738393515
2012,2,VCF0806,VCF0838,4,1,112,5428,0.0206337509211496
2012,2,VCF0806,VCF0838,5,1,53,5428,0.00976418570375829
2012,2,VCF0806,VCF0838,6,1,44,5428,0.00810611643330877
2012,2,VCF0806,VCF0838,7,1,84,5428,0.0154753131908622
2012,2,VCF0806,VCF0838,1,2,262,5428,0.0482682387619749
2012,2,VCF0806,VCF0838,2,2,274,5428,0.050478997789241
2012,2,VCF0806,VCF0838,3,2,235,5428,0.0432940309506264
2012,2,VCF0806,VCF0838,4,2,285,5428,0.0525055268975682
2012,2,VCF0806,VCF0838,5,2,139,5428,0.0256079587324982
2012,2,VCF0806,VCF0838,6,2,119,5428,0.0219233603537214
2012,2,VCF0806,VCF0838,7,2,175,5428,0.0322402358142962
2012,2,VCF0806,VCF0838,1,3,102,5428,0.0187914517317612
2012,2,VCF0806,VCF0838,2,3,133,5428,0.0245025792188651
2012,2,VCF0806,VCF0838,3,3,128,5428,0.023581429624171
2012,2,VCF0806,VCF0838,4,3,159,5428,0.0292925571112749
2012,2,VCF0806,VCF0838,5,3,126,5428,0.0232129697862933
